experiment_id,desired_scenario,description,candidate_scenario,adaptive_behavior,given_similarity,when_similarity,then_similarity,given_parametric_similarity,given_structural_similarity,given_structural_penalty,given_shared_params,given_missing_in_candidate,given_extra_in_candidate,when_parametric_similarity,when_structural_penalty,then_parametric_similarity,then_structural_penalty,final_similarity
C02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C02_friction_0p335,friction 0.335,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C02_friction_0p335,friction 0.335,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C02_friction_0p335,friction 0.335,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C02_friction_0p335,friction 0.335,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C02_friction_0p335,friction 0.335,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9416666666666668,1.0,1.0,0.9416666666666668,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9805555555555556
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C03_friction_0p330,friction 0.330,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9395833333333333,1.0,1.0,0.9395833333333333,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9798611111111111
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C04_friction_0p3275,friction 0.3275,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9375,1.0,1.0,0.9375,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9791666666666666
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C05_friction_0p325,friction 0.325,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9354166666666667,1.0,1.0,0.9354166666666667,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9784722222222223
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C06_friction_0p3225,friction 0.3225,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9333333333333332,1.0,1.0,0.9333333333333332,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9777777777777777
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C07_friction_0p320,friction 0.320,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9249999999999999,1.0,1.0,0.9249999999999999,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.975
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C09_friction_0p310,friction 0.310,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9208333333333334,1.0,1.0,0.9208333333333334,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9736111111111111
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C10_friction_0p305,friction 0.305,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9722222222222222
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6896551724137931,1.0,0.5040957894736842,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7312503206291591
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.3448275862068966,1.0,0.5,1.0,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.6149425287356322
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
C11,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C11_friction_0p300,friction 0.300,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
C12,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C12_friction_0p290,friction 0.290,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9083333333333333,1.0,1.0,0.9083333333333333,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9694444444444444
C12,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C12_friction_0p290,friction 0.290,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.6896551724137931,1.0,1.0,1.0,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.896551724137931
C12,diagnosed_LIFT_OBJECT_unanticipated__RQ2_C12_friction_0p290,friction 0.290,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.6451612903225806,1.0,0.9523809523809523,1.0,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8658474142345108
