desired_scenario,given,category,height_op,height_value,contacts_op,contacts_value,friction_op,friction_value,top1_candidate_name,top1_is_reference,is_exact_tie_at_top,margin_signed
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C01_F05,object_lift_height_cm < 9 AND finger_contacts < 1 AND lateral_friction <= 0.400,Threshold-only,<,9.0,<,1.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16517660919540234
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C01_F06,object_lift_height_cm < 9 AND finger_contacts < 1 AND lateral_friction <= 0.500,Threshold-only,<,9.0,<,1.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14295438697318008
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C01_F07,object_lift_height_cm < 9 AND finger_contacts < 1 AND lateral_friction <= 1.000,Threshold-only,<,9.0,<,1.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09850994252873568
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C01_F08,object_lift_height_cm < 9 AND finger_contacts < 1 AND lateral_friction >= 0.315,Combined,<,9.0,<,1.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05878772030651347
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C01_F09,object_lift_height_cm < 9 AND finger_contacts < 1 AND lateral_friction >= 0.500,Combined,<,9.0,<,1.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C01_F10,object_lift_height_cm < 9 AND finger_contacts < 1 AND lateral_friction >= 1.000,Combined,<,9.0,<,1.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F01,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 0.100,Threshold-only,<,9.0,<,2.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.026287720306513274
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F02,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 0.300,Threshold-only,<,9.0,<,2.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.08184327586206896
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F03,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 0.315,Threshold-only,<,9.0,<,2.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.0860099425287355
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F04,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 0.330,Threshold-only,<,9.0,<,2.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.09017660919540227
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F05,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 0.400,Threshold-only,<,9.0,<,2.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.10962105363984664
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F06,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 0.500,Threshold-only,<,9.0,<,2.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.0873988314176245
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F07,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction <= 1.000,Threshold-only,<,9.0,<,2.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.0429543869731801
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F08,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction >= 0.315,Combined,<,9.0,<,2.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.003232164750957889
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F09,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction >= 0.500,Combined,<,9.0,<,2.0,>=,0.5,Parallel Arm Lift — Contact Loss,False,False,-0.0014900574712644055
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F10,object_lift_height_cm < 9 AND finger_contacts < 2 AND lateral_friction >= 1.000,Combined,<,9.0,<,2.0,>=,1.0,Parallel Arm Lift — Contact Loss,False,False,-0.0014900574712644055
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 0.100,Threshold-only,<,9.0,<,3.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 0.300,Threshold-only,<,9.0,<,3.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.10962105363984664
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 0.315,Threshold-only,<,9.0,<,3.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1137877203065134
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 0.330,Threshold-only,<,9.0,<,3.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.11795438697318017
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 0.400,Threshold-only,<,9.0,<,3.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.13739883141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 0.500,Threshold-only,<,9.0,<,3.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.11517660919540218
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction <= 1.000,Threshold-only,<,9.0,<,3.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.07073216475095778
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction >= 0.315,Combined,<,9.0,<,3.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.031009942528735568
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction >= 0.500,Combined,<,9.0,<,3.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.026287720306513496
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F10,object_lift_height_cm < 9 AND finger_contacts < 3 AND lateral_friction >= 1.000,Combined,<,9.0,<,3.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.026287720306513496
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F01,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 0.100,Threshold-only,<,9.0,<,4.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.06332494252873555
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F02,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 0.300,Threshold-only,<,9.0,<,4.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.11888049808429124
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F03,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 0.315,Threshold-only,<,9.0,<,4.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1230471647509579
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F04,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 0.330,Threshold-only,<,9.0,<,4.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.12721383141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F05,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 0.400,Threshold-only,<,9.0,<,4.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.14665827586206903
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F06,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 0.500,Threshold-only,<,9.0,<,4.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.12443605363984678
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F07,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction <= 1.000,Threshold-only,<,9.0,<,4.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.07999160919540227
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F08,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction >= 0.315,Combined,<,9.0,<,4.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.040269386973180055
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F09,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction >= 0.500,Combined,<,9.0,<,4.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.03554716475095787
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C04_F10,object_lift_height_cm < 9 AND finger_contacts < 4 AND lateral_friction >= 1.000,Combined,<,9.0,<,4.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.03554716475095787
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F01,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 0.100,Threshold-only,<,9.0,<,5.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.06795438697318013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F02,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 0.300,Threshold-only,<,9.0,<,5.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.1235099425287356
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F03,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 0.315,Threshold-only,<,9.0,<,5.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.12767660919540225
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F04,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 0.330,Threshold-only,<,9.0,<,5.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1318432758620689
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F05,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 0.400,Threshold-only,<,9.0,<,5.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.15128772030651327
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F06,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 0.500,Threshold-only,<,9.0,<,5.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.12906549808429113
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F07,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction <= 1.000,Threshold-only,<,9.0,<,5.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.08462105363984673
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F08,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction >= 0.315,Combined,<,9.0,<,5.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.04489883141762452
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F09,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction >= 0.500,Combined,<,9.0,<,5.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.04017660919540211
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C05_F10,object_lift_height_cm < 9 AND finger_contacts < 5 AND lateral_friction >= 1.000,Combined,<,9.0,<,5.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.04017660919540211
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F01,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 0.100,Combined,<,9.0,>=,1.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.08184327586206885
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F02,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 0.300,Combined,<,9.0,>=,1.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13739883141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F03,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 0.315,Combined,<,9.0,>=,1.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1415654980842913
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F04,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 0.330,Combined,<,9.0,>=,1.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.14573216475095785
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F05,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 0.400,Combined,<,9.0,>=,1.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16517660919540234
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F06,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 0.500,Combined,<,9.0,>=,1.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14295438697318008
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F07,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction <= 1.000,Combined,<,9.0,>=,1.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09850994252873568
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F08,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction >= 0.315,Combined,<,9.0,>=,1.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05878772030651347
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F09,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction >= 0.500,Combined,<,9.0,>=,1.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C06_F10,object_lift_height_cm < 9 AND finger_contacts >= 1 AND lateral_friction >= 1.000,Combined,<,9.0,>=,1.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F01,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 0.100,Combined,<,9.0,>=,2.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.08184327586206885
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F02,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 0.300,Combined,<,9.0,>=,2.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13739883141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F03,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 0.315,Combined,<,9.0,>=,2.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1415654980842913
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F04,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 0.330,Combined,<,9.0,>=,2.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.14573216475095785
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F05,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 0.400,Combined,<,9.0,>=,2.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16517660919540234
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F06,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 0.500,Combined,<,9.0,>=,2.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14295438697318008
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F07,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction <= 1.000,Combined,<,9.0,>=,2.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09850994252873568
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F08,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction >= 0.315,Combined,<,9.0,>=,2.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05878772030651347
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F09,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction >= 0.500,Combined,<,9.0,>=,2.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C07_F10,object_lift_height_cm < 9 AND finger_contacts >= 2 AND lateral_friction >= 1.000,Combined,<,9.0,>=,2.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F01,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 0.100,Combined,<,9.0,>=,3.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.08184327586206885
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F02,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 0.300,Combined,<,9.0,>=,3.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13739883141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F03,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 0.315,Combined,<,9.0,>=,3.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1415654980842913
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F04,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 0.330,Combined,<,9.0,>=,3.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.14573216475095785
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F05,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 0.400,Combined,<,9.0,>=,3.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16517660919540234
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F06,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 0.500,Combined,<,9.0,>=,3.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14295438697318008
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F07,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction <= 1.000,Combined,<,9.0,>=,3.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09850994252873568
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F08,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction >= 0.315,Combined,<,9.0,>=,3.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05878772030651347
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F09,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction >= 0.500,Combined,<,9.0,>=,3.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C08_F10,object_lift_height_cm < 9 AND finger_contacts >= 3 AND lateral_friction >= 1.000,Combined,<,9.0,>=,3.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F01,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 0.100,Combined,<,9.0,>=,4.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.08184327586206885
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F02,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 0.300,Combined,<,9.0,>=,4.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13739883141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F03,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 0.315,Combined,<,9.0,>=,4.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1415654980842913
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F04,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 0.330,Combined,<,9.0,>=,4.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.14573216475095785
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F05,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 0.400,Combined,<,9.0,>=,4.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16517660919540234
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F06,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 0.500,Combined,<,9.0,>=,4.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14295438697318008
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F07,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction <= 1.000,Combined,<,9.0,>=,4.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09850994252873568
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F08,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction >= 0.315,Combined,<,9.0,>=,4.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05878772030651347
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F09,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction >= 0.500,Combined,<,9.0,>=,4.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C09_F10,object_lift_height_cm < 9 AND finger_contacts >= 4 AND lateral_friction >= 1.000,Combined,<,9.0,>=,4.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.054065498084291175
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C10_F01,object_lift_height_cm < 9 AND finger_contacts >= 5 AND lateral_friction <= 0.100,Combined,<,9.0,>=,5.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.08184327586206885
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C10_F02,object_lift_height_cm < 9 AND finger_contacts >= 5 AND lateral_friction <= 0.300,Combined,<,9.0,>=,5.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.13739883141762455
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C10_F03,object_lift_height_cm < 9 AND finger_contacts >= 5 AND lateral_friction <= 0.315,Combined,<,9.0,>=,5.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1415654980842913
